dateiname;Anzahl Züge;TimeOrder;Deadlock;Postion;Bahnhofslänge;Summe;Anzahl Verbünde in;Anzahl Verbünde out;Länge Verbünde in;Länge Verbünde out
track_0_1836.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;0.1501910970757729;0.19549887099395727;-0.012462995685028146;0.8248110983788095
track_0_1837.csv;-0.35094162742023227;0.8481302415462189;-0.39074043971390765;1.0978949167889316;-0.9115349534418578;0.8991579418509056;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.1539613316033728
track_0_1838.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;0.19549887099395727;-2.159568398507931;0.8248110983788095
track_0_1839.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;-0.2510302626653508;0.8248110983788095
track_0_184.csv;0.48519275180062693;0.7698765753685188;3.158425033029394;1.0978949167889316;1.4096376135815383;1.4162321543876062;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.6433475465944638
track_0_1840.csv;-0.35094162742023227;-0.012660086408479352;1.9753698754482938;-0.8536535082791856;-0.9115349534418578;-0.009520342550082538;0.1501910970757729;-2.0360492174248717;0.7032388052559394;-2.111506191567737
track_0_1841.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;1.4096376135815383;-0.42906112542346214;0.1501910970757729;2.4270469594127864;-0.7281647966259956;0.8248110983788095
track_0_1842.csv;1.321327131021486;5.778111210741307;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;5.11221000911676;2.2894347232506957;0.19549887099395727;0.7032388052559394;0.23754764038950033
track_0_1843.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;0.19549887099395727;-2.159568398507931;0.8248110983788095
track_0_1844.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;0.24905133006984026;-0.10313283031739039;0.1501910970757729;0.19549887099395727;-0.7281647966259956;-0.6433475465944638
track_0_1845.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1846.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;1.4096376135815383;-0.024713992397132525;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1847.csv;0.48519275180062693;-0.3256747511192786;3.158425033029394;1.0978949167889316;1.4096376135815383;0.40756985163828907;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.09073177589217288
track_0_1848.csv;1.321327131021486;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;2.2894347232506957;0.19549887099395727;0.7032388052559394;0.23754764038950033
track_0_1849.csv;1.321327131021486;-0.3256747511192786;0.792314717867193;1.0978949167889316;2.5702238970932365;0.19779946020159925;0.1501910970757729;0.19549887099395727;-1.0144455170023825;0.23754764038950033
track_0_185.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;-0.2510302626653508;0.8248110983788095
track_0_1850.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;1.4096376135815383;-0.42906112542346214;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1851.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;0.24905133006984026;-0.10313283031739039;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1852.csv;1.321327131021486;0.22210091212462008;1.9753698754482938;1.0978949167889316;1.4096376135815383;0.7678063883344736;2.2894347232506957;0.19549887099395727;0.7032388052559394;-0.9369792755891184
track_0_1853.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;1.4096376135815383;-0.024713992397132525;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1854.csv;0.48519275180062693;0.6133692430131193;3.158425033029394;1.0978949167889316;0.24905133006984026;1.1937187017888746;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.6433475465944638
track_0_1855.csv;-1.1870760066410915;0.14384724594692033;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.15361495722855636;0.1501910970757729;-2.0360492174248717;0.7032388052559394;-2.111506191567737
track_0_1856.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.1539613316033728
track_0_1857.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;-0.9115349534418578;-0.18155166823764826;0.1501910970757729;0.19549887099395727;-0.2510302626653508;0.8248110983788095
track_0_1858.csv;0.48519275180062693;0.06559357976922046;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.14724342664753545;0.1501910970757729;0.19549887099395727;-0.012462995685028146;0.09073177589217288
track_0_1859.csv;-2.0232103858619506;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;-2.0360492174248717;-2.159568398507931;-2.111506191567737
track_0_186.csv;0.48519275180062693;-0.3256747511192786;1.9753698754482938;1.0978949167889316;0.24905133006984026;0.18505639903955728;0.1501910970757729;0.19549887099395727;-0.012462995685028146;0.09073177589217288
track_0_1860.csv;-2.0232103858619506;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;-2.0360492174248717;-2.159568398507931;-2.111506191567737
track_0_1861.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;0.19549887099395727;-2.159568398507931;0.8248110983788095
